fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,hr_media,hr_max,hr_min,station_id,year_req,sol,pres_max,hora_pres_max,pres_min,hora_pres_min
2020-05-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,33,1.9,7.5,,99,83,C659M,2020,,1019.2,10,1016.1,19
2020-05-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,34,2.5,6.7,,99,75,C659M,2020,,1017.6,00,1014.1,18
2020-05-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,33,2.5,6.9,,99,84,C659M,2020,,1016.5,00,1014.4,Varias
2020-05-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,33,2.8,7.5,,99,86,C659M,2020,,1016.6,Varias,1014.3,04
2020-05-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,32,2.5,7.2,,99,83,C659M,2020,,1016.4,22,1014.1,05
2020-05-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,30,3.1,8.1,,99,83,C659M,2020,,1016.2,00,1014.3,Varias
2020-05-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,32,3.1,8.3,,95,78,C659M,2020,,1015.5,00,1011.1,17
2020-05-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,35,2.2,6.4,,95,78,C659M,2020,,1012.5,00,1010,17
2020-05-31,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,32,2.8,7.5,,99,81,C659M,2020,,1013.6,22,1009.9,03
2020-06-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.7,0,19.7,23.7,13,1.1,4.4,88,98,81,C659M,2020,,1013.9,11,1011.8,05
2020-06-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.3,0,19.6,25,12,1.9,6.1,83,97,77,C659M,2020,,1013.4,Varias,1011.4,04
2020-06-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.1,0,20,26.2,18,1.7,5,84,98,77,C659M,2020,,1013.3,Varias,1010.8,18
2020-06-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.2,26.1,30,1.9,5.8,87,99,75,C659M,2020,,1013.2,Varias,1010.6,04
2020-06-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.1,0,21.3,28.9,19,1.9,12.2,81,98,53,C659M,2020,,1013.1,00,1009.2,18
2020-06-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.2,0,21.6,28.8,18,1.4,7.5,82,99,59,C659M,2020,,1014.7,23,1009.8,02
2020-06-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.7,25.6,31,3.1,7.8,86,97,77,C659M,2020,,1017.5,23,1013.7,03
2020-06-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.3,0,21,25.6,32,2.2,6.9,84,94,75,C659M,2020,,1018.2,23,1014.9,06
2020-06-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.8,0,20.5,25.2,7,2.2,7.2,84,97,77,C659M,2020,,1018.5,11,1016,05
2020-06-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0,12,25.2,7,1.9,5.6,67,85,52,C659M,2020,,1019.2,11,1017.1,18
2020-06-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.9,0,21,22.8,36,1.1,5.3,68,76,63,C659M,2020,,1018.7,00,1015.8,20
2020-06-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.4,0,20.7,24.1,32,2.8,6.9,61,70,52,C659M,2020,,1017.8,11,1015,04
2020-06-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.4,0,20.5,24.3,6,1.9,4.7,65,72,58,C659M,2020,,1019.7,24,1015.1,07
2020-06-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23,0.7,20.6,25.3,12,1.4,5.3,69,85,62,C659M,2020,,1020.9,12,1018.3,04
2020-06-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.3,0,21.8,26.8,33,2.5,6.9,67,86,54,C659M,2020,,1022.4,22,1018.5,03
2020-06-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.2,25.9,33,1.4,7.2,69,88,51,C659M,2020,,1021.9,00,1019.6,Varias
2020-06-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.4,25.6,32,1.1,8.3,76,92,64,C659M,2020,,1019.8,00,1014.5,19
2020-06-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.3,26.1,32,3.9,9.4,69,82,61,C659M,2020,,1018,23,1013.9,04
2020-06-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.7,0.1,21.3,26.1,2,1.4,6.1,68,82,58,C659M,2020,,1020.5,23,1016.6,05
2020-06-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.6,25.7,32,2.2,7.2,65,77,50,C659M,2020,,1021.5,23,1018.9,04
2020-06-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.8,25.5,3,2.2,7.5,67,74,57,C659M,2020,,1021.6,11,1019.1,18
2020-06-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.6,25.2,34,3.1,8.1,68,75,60,C659M,2020,,1019.8,00,1015.3,18
2020-06-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.9,25.4,35,2.8,8.6,66,72,58,C659M,2020,,1016.9,00,1014.7,04
2020-06-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.5,0,21.9,25.1,34,2.8,8.1,66,78,58,C659M,2020,,1017.2,23,1014.3,05
2020-06-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,22,25.1,1,2.8,7.8,65,76,58,C659M,2020,,1017.9,22,1015.3,03
2020-06-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.7,25,33,2.5,7.5,65,76,57,C659M,2020,,1018,13,1016.1,04
2020-06-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23,0,21.1,25,35,1.9,7.2,61,75,55,C659M,2020,,1017.9,11,1016.2,04
2020-06-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.2,0,21.8,24.7,32,2.5,7.8,70,82,63,C659M,2020,,1018.1,12,1016.1,04
2020-06-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.3,0.1,21.2,25.4,33,2.5,7.8,77,86,63,C659M,2020,,1017.1,00,1013.6,19
2020-06-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.5,0,21.9,25.1,32,2.5,7.2,75,84,64,C659M,2020,,1014.5,00,1012.6,05
2020-07-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,32,2.8,8.9,73,84,66,C659M,2020,,1015.7,23,1012.5,03
2020-07-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.5,0,20.8,24.2,34,3.3,8.6,74,93,69,C659M,2020,,1018.1,23,1014.4,04
2020-07-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.8,25.1,35,2.8,8.3,73,82,66,C659M,2020,,1019.1,23,1015.8,04
2020-07-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.6,0,21.3,23.9,35,3.1,8.6,71,79,63,C659M,2020,,1018.7,00,1015.3,19
2020-07-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23,0,21.3,24.6,31,4.4,10.3,75,86,70,C659M,2020,,1016.3,00,1012,19
2020-07-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,,,,,,,C659M,2020,,,,,
2020-07-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.8,0,21.9,25.7,32,3.6,9.2,78,89,70,C659M,2020,,1015.8,23,1012.2,04
2020-07-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,,21.8,25.1,32,3.6,8.3,75,85,66,C659M,2020,,1016.7,12,1014.4,03
2020-07-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.8,25.3,32,3.9,9.7,69,79,60,C659M,2020,,1014.9,00,1010.2,18
2020-07-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.5,0,21.8,25.2,33,3.1,8.9,75,83,65,C659M,2020,,1012.2,24,1010.1,Varias
2020-07-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.8,0,21.7,25.9,33,2.5,7.2,74,80,65,C659M,2020,,1015.7,23,1011.1,03
2020-07-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.7,25,33,3.1,8.6,73,81,67,C659M,2020,,1016.8,10,1014.3,04
2020-07-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.3,0,21.5,25.1,32,4.7,10.8,74,84,68,C659M,2020,,1016.1,00,1010.7,18
2020-07-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.5,0,21.8,25.2,32,4.2,9.4,78,83,72,C659M,2020,,1011.2,00,1008.8,04
2020-07-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.8,25.1,32,3.3,8.1,73,82,66,C659M,2020,,1013.1,23,1009.5,04
2020-07-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0,21.7,25,33,3.1,8.3,81,85,74,C659M,2020,,1013.2,13,1011.1,19
2020-07-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22,26.1,31,3.9,8.9,82,87,73,C659M,2020,,1013.5,23,1011.1,05
2020-07-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,26.1,0,23.2,29,99,3.6,8.6,53,86,35,C659M,2020,,1013.6,23,1011.5,04
2020-07-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.5,25.4,32,4.4,9.7,74,88,65,C659M,2020,,1014.6,22,1011.9,05
2020-07-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.4,26,35,2.8,9.2,64,74,58,C659M,2020,,1016.1,23,1013.5,04
2020-07-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.6,25.5,34,2.5,7.2,69,80,64,C659M,2020,,1016.8,23,1014.3,04
2020-07-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,22.2,25.1,34,3.3,8.3,73,81,67,C659M,2020,,1016.6,00,1014.3,19
2020-07-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.5,0,22,25,33,3.3,8.3,74,81,68,C659M,2020,,1015.1,00,1013.2,Varias
2020-07-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.7,0,21.8,25.6,32,4.2,9.4,70,81,64,C659M,2020,,1015.1,12,1012.7,05
2020-07-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.8,0,22.5,25.1,32,3.6,8.6,71,79,62,C659M,2020,,1014.7,00,1012.4,19
2020-07-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.8,0,22.1,25.6,32,3.3,8.3,72,80,62,C659M,2020,,1016.1,23,1012.7,05
2020-07-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.8,0,22.3,25.2,34,2.5,8.1,75,81,68,C659M,2020,,1015.9,00,1014,04
2020-07-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.4,26,33,3.1,8.3,71,77,57,C659M,2020,,1014.5,00,1011,Varias
2020-07-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.7,0,21.8,25.6,32,1.9,7.2,65,76,59,C659M,2020,,1014.1,24,1010.1,04
2020-07-31,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.3,26.1,33,1.9,6.4,72,81,63,C659M,2020,,1016.8,23,1012.2,04
2020-08-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.4,25.9,31,2.8,8.1,76,87,68,C659M,2020,,1017.1,11,1014.6,04
2020-08-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.9,25.6,29,4.2,8.6,81,87,74,C659M,2020,,1017.4,23,1015,04
2020-08-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.3,25.6,34,4.2,9.7,76,88,67,C659M,2020,,1017.2,00,1014.1,19
2020-08-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.4,0,22.3,26.4,34,3.3,8.6,75,85,64,C659M,2020,,1014.6,00,1011.3,18
2020-08-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.6,25.7,33,3.9,8.9,68,81,62,C659M,2020,,1013.2,24,1011,05
2020-08-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.2,25.9,99,3.1,7.5,69,80,61,C659M,2020,,1016.4,22,1011.8,Varias
2020-08-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.5,0,22.7,26.3,32,3.3,7.5,70,77,59,C659M,2020,,1018.4,23,1015.5,03
2020-08-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.6,25.7,34,3.6,8.9,72,79,60,C659M,2020,,1018.4,01,1015.6,18
2020-08-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.1,0,22.5,25.7,35,4.4,9.2,69,77,61,C659M,2020,,1016.8,00,1013.7,19
2020-08-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,22.8,26.3,32,3.1,8.3,71,82,60,C659M,2020,,1014.6,00,1011.6,19
2020-08-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,22.7,26.5,30,2.5,7.5,67,80,54,C659M,2020,,1014.9,Varias,1011.9,04
2020-08-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.4,0,22.3,26.6,4,1.7,6.9,71,83,57,C659M,2020,,1016.2,12,1013.5,04
2020-08-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,22.6,26.6,36,1.4,6.9,65,79,59,C659M,2020,,1016.9,22,1013.6,04
2020-08-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.4,0,22.7,26,34,1.7,7.8,67,77,56,C659M,2020,,1017.5,Varias,1015,05
2020-08-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.4,26.1,99,1.9,6.4,71,78,62,C659M,2020,,1016.8,10,1015,18
2020-08-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.4,25.6,2,1.7,6.7,70,78,62,C659M,2020,,1017,11,1014.3,03
2020-08-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.2,26.2,33,3.1,6.9,74,83,64,C659M,2020,,1015.7,Varias,1013.4,18
2020-08-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.4,0,22.6,26.1,99,3.3,7.5,76,85,68,C659M,2020,,1015.5,00,1012.6,18
2020-08-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.1,26,34,4.2,8.6,76,83,70,C659M,2020,,1013.3,00,1009.4,Varias
2020-08-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.6,0,21.3,26,34,2.2,6.1,76,87,53,C659M,2020,,1011.3,11,1007.6,04
2020-08-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.7,0,22.1,27.3,33,2.2,7.2,80,86,68,C659M,2020,,1016.4,23,1010,04
2020-08-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.2,0,23,27.3,30,2.8,8.3,65,88,45,C659M,2020,,1018,23,1014.8,Varias
2020-08-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,23.2,26,34,3.9,9.4,80,87,75,C659M,2020,,1017.5,00,1013.4,19
2020-08-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0,23,26.5,32,4.2,8.6,78,88,73,C659M,2020,,1013.7,00,1009.6,19
2020-08-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,23,26.1,32,3.6,8.9,86,90,77,C659M,2020,,1011,Varias,1008.5,Varias
2020-08-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.6,0,23.2,28.1,32,1.9,6.7,85,95,79,C659M,2020,,1013.5,23,1009,03
2020-08-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,27,0,24.2,29.8,33,3.6,8.3,81,96,52,C659M,2020,,1014.7,11,1012,04
2020-08-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,26.1,0,23.5,28.7,34,3.9,10,80,86,52,C659M,2020,,1013.8,10,1011.6,05
2020-08-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0,23.1,26.4,36,3.1,8.3,72,83,67,C659M,2020,,1013,00,1009.1,18
2020-08-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.7,0,21.4,26,35,3.3,9.2,64,86,58,C659M,2020,,1011.3,Varias,1008.5,04
2020-08-31,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.2,25.9,32,3.3,10,73,85,65,C659M,2020,,1012.2,11,1009.6,04
2020-09-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.4,0,23.1,27.8,32,2.5,7.5,79,92,62,C659M,2020,,1012.1,22,1009.9,04
2020-09-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,22.7,26.5,8,1.4,5,78,90,72,C659M,2020,,1012.4,22,1009.9,04
2020-09-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.5,0,22.5,26.5,7,1.1,5.6,78,89,69,C659M,2020,,1015.1,23,1011,04
2020-09-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0,22.8,26.7,34,1.7,6.7,74,87,68,C659M,2020,,1017.6,11,1013.7,03
2020-09-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,0,23.2,26.8,32,3.3,9.7,77,85,67,C659M,2020,,1016.2,00,1011.4,20
2020-09-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,22.5,26.6,32,1.9,5.8,80,88,71,C659M,2020,,1013,00,1009.7,18
2020-09-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.6,0,23.3,27.8,35,1.9,6.4,76,95,48,C659M,2020,,1013.7,22,1010.3,03
2020-09-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,27.2,0,24.7,29.7,33,2.8,8.3,67,85,44,C659M,2020,,1015.4,22,1011.6,04
2020-09-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,26.4,0,23.8,28.9,32,2.5,8.3,66,89,58,C659M,2020,,1018.2,23,1014.4,03
2020-09-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,0,23.2,26.9,32,3.6,7.8,77,89,71,C659M,2020,,1018,00,1014.4,Varias
2020-09-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.7,0,23.3,26.1,34,3.1,8.1,74,80,69,C659M,2020,,1015.1,Varias,1012.6,17
2020-09-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,23.1,26.2,99,1.9,6.4,78,85,72,C659M,2020,,1015.6,22,1012.5,03
2020-09-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.2,0,22.7,25.7,33,1.4,5,86,90,76,C659M,2020,,1017.7,22,1013.9,02
2020-09-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.5,0,22.4,26.6,8,1.4,4.7,81,92,71,C659M,2020,,1019.2,23,1016.1,02
2020-09-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.6,0,23.2,26,33,1.7,7.8,85,92,78,C659M,2020,,1018.9,11,1016,18
2020-09-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,28.4,0,23.2,33.5,99,1.7,5.3,68,96,28,C659M,2020,,1017.4,00,1013.3,20
2020-09-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0,23.5,26.2,1,3.3,10,88,99,78,C659M,2020,,1014.3,00,1011.1,17
2020-09-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,0,23.1,26.8,33,2.2,7.8,78,85,72,C659M,2020,,1016.7,23,1012.2,04
2020-09-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.5,0,22.5,26.5,8,1.4,4.7,83,87,79,C659M,2020,,1017.5,11,1014.9,04
2020-09-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.5,0,22.5,26.5,33,1.1,5.6,90,95,83,C659M,2020,,1016.5,00,1013.7,Varias
2020-09-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0,23,26.6,30,1.9,7.5,95,99,90,C659M,2020,,1016.4,Varias,1014.1,05
2020-09-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.2,0,22.9,27.4,31,2.8,8.6,99,99,97,C659M,2020,,1015.5,11,1012.8,17
2020-09-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,1.3,23.3,26.7,34,3.9,9.7,93,99,79,C659M,2020,,1013.5,Varias,1011,20
2020-09-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,0.1,23.2,26.7,34,1.9,5.6,99,99,81,C659M,2020,,1017.6,22,1010,02
2020-09-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.6,0,23.4,27.7,33,1.4,5,99,99,97,C659M,2020,,1020.4,23,1016.3,04
2020-09-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25,0,23.4,26.5,35,1.9,6.7,99,99,99,C659M,2020,,1020.5,10,1017.5,16
2020-09-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24,0,22.3,25.7,2,3.3,8.9,95,99,87,C659M,2020,,1017.6,00,1014,17
2020-09-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.3,0,23,25.6,33,3.9,10,94,99,83,C659M,2020,,1015.2,00,1012.7,05
2020-10-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0.1,,,34,2.5,9.2,,,,C659M,2020,,1016.2,00,1013.5,17
2020-10-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,1.8,,,31,3.1,8.6,,,,C659M,2020,,1014.4,00,1011.9,17
2020-10-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,1.2,,,36,1.9,6.9,,,,C659M,2020,,1016.5,23,1011.2,04
2020-10-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,,0,,,8,1.7,5.8,,,,C659M,2020,,1019.1,23,1014.7,04
